ip,port,status_code,server_header,nginx_version
"185.91.12.50","443","200","nginx","unknown"
"82.139.106.115","80","200","nginx","unknown"
"82.139.106.115","443","200","nginx","unknown"
"213.174.139.94","80","403","nginx/1.22.0","1.22.0"
"213.174.139.94","443","403","nginx/1.22.0","1.22.0"
"139.162.133.86","80","200","nginx/1.14.2","1.14.2"
"139.162.133.86","443","200","nginx/1.14.2","1.14.2"
"84.241.180.152","80","400","nginx","unknown"
"84.241.180.152","443","400","nginx","unknown"
"139.162.1.69","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"37.128.144.216","80","200","nginx","unknown"
"37.128.144.216","443","200","nginx","unknown"
"217.18.79.47","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"83.84.51.204","80","200","nginx","unknown"
"45.140.132.216","80","404","nginx","unknown"
"45.140.132.216","443","404","nginx","unknown"
"62.84.241.68","80","403","nginx","unknown"
"62.84.241.68","443","403","nginx","unknown"
"85.17.20.150","80","401","nginx","unknown"
"85.17.20.150","443","401","nginx","unknown"
"149.210.171.11","80","200","nginx","unknown"
"149.210.171.11","443","200","nginx","unknown"
"95.98.13.164","80","403","nginx","unknown"
"95.98.13.164","443","403","nginx","unknown"
"89.105.217.67","80","200","nginx/1.28.1","1.28.1"
"89.105.217.67","443","200","nginx/1.28.1","1.28.1"
"37.48.92.102","80","401","nginx","unknown"
"37.48.92.102","443","401","nginx","unknown"
"23.109.135.45","80","404","nginx","unknown"
"136.144.246.100","80","200","nginx","unknown"
"136.144.246.100","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"136.144.238.253","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"136.144.238.253","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"31.149.156.58","80","200","nginx/1.22.1","1.22.1"
"31.149.156.58","443","200","nginx/1.22.1","1.22.1"
"213.139.212.250","80","200","nginx/1.22.1","1.22.1"
"213.139.212.250","443","200","nginx/1.22.1","1.22.1"
"185.107.81.105","80","200","nginx","unknown"
"185.107.81.105","443","200","nginx","unknown"
"185.95.24.25","80","200","nginx","unknown"
"185.95.24.25","443","200","nginx","unknown"
"203.188.174.56","80","200","nginx/1.28.2","1.28.2"
"203.188.174.56","443","200","nginx/1.28.2","1.28.2"
"37.97.184.23","80","503","nginx/1.18.0 (Ubuntu)","1.18.0"
"37.97.184.23","443","503","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.229.209","80","404","nginx","unknown"
"139.162.229.209","443","200","nginx","unknown"
"91.184.31.159","80","200","nginx","unknown"
"91.184.31.159","443","200","nginx","unknown"
"5.79.65.14","80","200","nginx/1.28.0","1.28.0"
"217.21.199.72","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"188.240.52.222","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"24.132.221.240","80","200","nginx","unknown"
"149.210.146.193","80","400","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.23.117","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"147.90.17.73","80","404","nginx/1.24.0 (Ubuntu)","1.24.0"
"84.80.212.39","80","200","nginx","unknown"
"193.3.168.86","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"193.3.168.86","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"45.133.249.31","80","403","nginx","unknown"
"45.133.249.31","443","200","nginx","unknown"
"89.106.200.114","80","200","nginx","unknown"
"188.137.252.181","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"188.137.252.181","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"83.149.83.59","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"83.149.83.59","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"212.32.244.129","80","200","nginx","unknown"
"212.32.244.129","443","200","nginx","unknown"
"172.241.7.204","80","404","nginx","unknown"
"83.172.189.23","80","200","nginx","unknown"
"83.172.189.23","443","200","nginx","unknown"
"89.149.210.21","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"89.149.210.21","443","502","nginx/1.24.0 (Ubuntu)","1.24.0"
"82.174.186.105","80","200","nginx","unknown"
"139.162.181.170","80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.181.170","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"77.62.176.214","80","200","nginx/1.14.0","1.14.0"
"77.62.176.214","443","200","nginx/1.14.0","1.14.0"
"84.22.105.155","80","200","nginx","unknown"
"84.22.105.155","443","200","nginx","unknown"
"37.128.144.79","80","200","nginx","unknown"
"37.128.144.79","443","200","nginx","unknown"
"85.10.143.217","80","403","nginx","unknown"
"85.10.143.217","443","403","nginx","unknown"
"185.82.210.242","80","200","nginx","unknown"
"212.8.253.125","80","200","nginx","unknown"
"212.8.253.125","443","200","nginx","unknown"
"84.244.149.53","80","200","nginx","unknown"
"84.244.149.53","443","200","nginx","unknown"
"84.86.21.123","80","200","nginx","unknown"
"175.110.115.117","80","200","nginx","unknown"
"175.110.115.117","443","200","nginx","unknown"
"31.184.111.220","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"185.95.27.74","80","200","nginx","unknown"
"185.95.27.74","443","200","nginx","unknown"
"185.84.143.16","80","200","nginx","unknown"
"185.84.143.16","443","200","nginx","unknown"
"46.243.101.226","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"46.243.101.226","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.191.106","80","200","nginx/1.29.1","1.29.1"
"139.162.191.106","443","200","nginx/1.29.1","1.29.1"
"93.119.2.51","80","200","nginx","unknown"
"93.119.2.51","443","200","nginx","unknown"
"136.144.148.36","80","404","nginx-rc","unknown"
"136.144.148.36","443","200","nginx-rc","unknown"
"80.69.66.122","80","200","nginx","unknown"
"80.69.66.122","443","200","nginx","unknown"
"141.138.207.22","80","200","nginx","unknown"
"141.138.207.22","443","200","nginx","unknown"
"136.144.147.100","80","404","nginx/1.22.1","1.22.1"
"136.144.147.100","443","200","nginx/1.22.1","1.22.1"
"84.82.76.144","80","200","nginx","unknown"
"45.133.118.27","80","200","nginx","unknown"
"45.133.118.27","443","200","nginx/1.22.1","1.22.1"
"213.93.198.22","80","200","nginx","unknown"
"139.162.197.216","80","404","nginx/1.24.0 (Ubuntu)","1.24.0"
"139.162.197.216","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"185.95.27.69","80","200","nginx","unknown"
"185.95.27.69","443","200","nginx","unknown"
"149.210.191.123","80","200","nginx","unknown"
"149.210.191.123","443","200","nginx","unknown"
"94.126.66.29","80","200","nginx","unknown"
"94.126.66.29","443","200","nginx","unknown"
"213.132.209.31","80","200","nginx","unknown"
"213.132.209.31","443","200","nginx","unknown"
"188.137.228.50","80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"188.137.228.50","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.208.210.161","80","404","nginx/1.24.0","1.24.0"
"185.208.210.161","443","200","nginx","unknown"
"212.43.148.65","80","404","nginx/1.24.0 (Ubuntu)","1.24.0"
"212.43.148.65","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"178.22.57.173","80","200","nginx","unknown"
"178.22.57.173","443","200","nginx","unknown"
"185.42.72.154","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"84.247.14.245","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"84.247.14.245","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"5.255.106.127","80","200","nginx","unknown"
"5.255.106.127","443","200","nginx","unknown"
"87.208.61.226","80","200","nginx","unknown"
"87.208.61.226","443","200","nginx","unknown"
"139.162.210.231","80","404","nginx/1.25.4","1.25.4"
"139.162.210.231","443","404","nginx/1.25.4","1.25.4"
"81.91.176.54","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"136.144.206.28","80","200","nginx","unknown"
"136.144.206.28","443","200","nginx","unknown"
"85.10.149.102","80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"85.10.149.102","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"46.23.86.67","80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"46.23.86.67","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"85.10.137.217","80","503","nginx","unknown"
"85.10.137.217","443","503","nginx","unknown"
"170.62.105.105","80","404","nginx","unknown"
"170.62.105.105","443","404","nginx","unknown"
"141.98.17.110","80","200","nginx","unknown"
"141.98.17.110","443","200","nginx","unknown"
"84.107.178.213","80","200","nginx","unknown"
"146.0.74.142","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"146.0.74.142","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"5.79.96.113","80","403","nginx/1.18.0 (Ubuntu)","1.18.0"
"5.79.96.113","443","403","nginx/1.18.0 (Ubuntu)","1.18.0"
"45.155.103.222","80","404","nginx/1.24.0 (Ubuntu)","1.24.0"
"45.155.103.222","443","403","nginx/1.24.0 (Ubuntu)","1.24.0"
"185.201.252.169","80","200","nginx/1.26.1","1.26.1"
"185.201.252.169","443","200","nginx/1.26.1","1.26.1"
"62.212.82.53","80","200","nginx","unknown"
"62.212.82.53","443","200","nginx","unknown"
"185.240.29.145","80","404","nginx","unknown"
"185.240.29.145","443","404","nginx","unknown"
"185.95.26.43","80","200","nginx","unknown"
"185.95.26.43","443","200","nginx","unknown"
"212.43.149.207","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"85.146.185.137","80","200","nginx","unknown"
"194.180.189.37","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"195.35.149.235","80","200","nginx","unknown"
"195.35.149.235","443","200","nginx","unknown"
"62.221.199.110","80","200","nginx","unknown"
"62.221.199.110","443","200","nginx","unknown"
"139.162.62.6","80","500","nginx/1.30.1","1.30.1"
"217.119.224.2","80","403","nginx","unknown"
"217.119.224.2","443","200","nginx","unknown"
"77.162.26.189","80","200","nginx","unknown"
"89.149.202.176","80","200","nginx","unknown"
"77.173.148.151","80","200","nginx","unknown"
"77.173.148.151","443","200","nginx","unknown"
"5.79.90.87","80","200","nginx","unknown"
"5.79.90.87","443","200","nginx","unknown"
"5.79.106.99","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"5.79.106.99","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.133.37.28","80","200","nginx","unknown"
"185.133.37.28","443","200","nginx","unknown"
"37.230.228.63","80","200","nginx/1.26.3","1.26.3"
"37.230.228.63","443","200","nginx/1.26.3","1.26.3"
"185.23.214.179","80","404","nginx","unknown"
"185.23.214.179","443","200","nginx","unknown"
"178.22.60.115","80","200","nginx","unknown"
"178.22.60.115","443","200","nginx","unknown"
"45.131.180.103","80","404","nginx","unknown"
"45.131.180.103","443","404","nginx","unknown"
"141.101.249.138","80","200","nginx/1.14.2","1.14.2"
"141.101.249.138","443","200","nginx/1.14.2","1.14.2"
"23.109.146.84","80","403","nginx","unknown"
"23.109.146.84","443","403","nginx","unknown"
"80.82.65.39","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"80.82.65.39","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"80.79.6.61","80","403","nginx/1.20.2","1.20.2"
"80.79.6.61","443","403","nginx/1.20.2","1.20.2"
"86.80.99.42","80","404","nginx","unknown"
"86.80.99.42","443","404","nginx","unknown"
"136.144.156.117","80","200","nginx","unknown"
"136.144.156.117","443","200","nginx","unknown"
"139.162.18.49","80","404","nginx","unknown"
"152.114.192.144","80","200","nginx/1.28.0","1.28.0"
"152.114.192.144","443","200","nginx/1.28.0","1.28.0"
"185.85.17.136","80","200","nginx","unknown"
"185.85.17.136","443","200","nginx","unknown"
"86.81.44.81","80","200","nginx/1.25.2","1.25.2"
"86.81.44.81","443","200","nginx/1.25.2","1.25.2"
"88.85.71.216","80","404","nginx","unknown"
"88.85.71.216","443","403","nginx","unknown"
"45.87.3.21","80","200","nginx","unknown"
"45.87.3.21","443","500","nginx","unknown"
"136.144.212.212","80","200","nginx","unknown"
"136.144.212.212","443","200","nginx","unknown"
"45.131.60.59","80","200","nginx","unknown"
"45.131.60.59","443","200","nginx","unknown"
"82.192.72.245","80","200","nginx/1.14.1","1.14.1"
"82.192.72.245","443","200","nginx/1.14.1","1.14.1"
"83.96.212.19","80","200","nginx/1.14.0 (Ubuntu)","1.14.0"
"83.96.212.19","443","200","nginx/1.14.0 (Ubuntu)","1.14.0"
"83.96.201.218","80","403","nginx","unknown"
"83.96.201.218","443","403","nginx","unknown"
"66.151.32.224","80","404","nginx/1.22.1","1.22.1"
"66.151.32.224","443","200","nginx/1.22.1","1.22.1"
"185.156.162.29","80","403","nginx","unknown"
"185.156.162.29","443","200","nginx","unknown"
"77.163.38.3","80","200","nginx","unknown"
"77.163.38.3","443","200","nginx","unknown"
"80.64.218.141","80","200","nginx","unknown"
"89.105.213.82","80","200","nginx","unknown"
"89.105.213.82","443","200","nginx","unknown"
"89.126.229.205","80","404","nginx/1.24.0 (Ubuntu)","1.24.0"
"89.126.229.205","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"185.201.16.151","80","404","nginx","unknown"
"185.201.16.151","443","404","nginx","unknown"
"87.233.194.43","80","404","nginx","unknown"
"87.233.194.43","443","404","nginx","unknown"
"172.241.7.221","80","404","nginx","unknown"
"217.180.14.173","80","200","nginx","unknown"
"89.105.197.68","80","200","nginx","unknown"
"89.105.197.68","443","200","nginx","unknown"
"147.90.17.94","80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"212.32.237.90","80","200","nginx/1.28.0","1.28.0"
"86.82.198.150","80","200","nginx","unknown"
"86.82.198.150","443","200","nginx","unknown"
"95.211.211.223","80","200","nginx","unknown"
"95.211.211.223","443","200","nginx","unknown"
"185.107.89.93","80","200","nginx","unknown"
"185.107.89.93","443","200","nginx","unknown"
"185.185.49.113","80","200","nginx","unknown"
"185.185.49.113","443","200","nginx","unknown"
"31.201.45.184","80","200","nginx","unknown"
"45.137.64.74","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.156.160.194","80","403","nginx","unknown"
"185.156.160.194","443","200","nginx","unknown"
"37.97.228.243","80","200","nginx","unknown"
"37.97.228.243","443","200","nginx","unknown"
"94.75.194.151","80","401","nginx","unknown"
"94.75.194.151","443","401","nginx","unknown"
"139.162.43.251","80","200","nginx","unknown"
"139.162.43.251","443","200","nginx","unknown"
"66.248.205.244","80","404","nginx","unknown"
"66.248.205.244","443","404","nginx","unknown"
"178.162.130.166","80","200","nginx","unknown"
"178.162.130.166","443","200","nginx","unknown"
"149.210.194.185","80","200","nginx/1.16.1","1.16.1"
"149.210.194.185","443","200","nginx/1.16.1","1.16.1"
"178.22.60.117","80","200","nginx","unknown"
"178.22.60.117","443","200","nginx","unknown"
"94.75.194.237","80","401","nginx","unknown"
"94.75.194.237","443","401","nginx","unknown"
"185.156.161.174","80","403","nginx","unknown"
"185.156.161.174","443","200","nginx","unknown"
"85.144.50.45","80","200","nginx","unknown"
"85.10.137.75","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"85.10.137.75","443","404","nginx/1.24.0 (Ubuntu)","1.24.0"
"217.62.145.151","80","200","nginx","unknown"
"139.162.23.69","80","200","nginx/1.6.2","1.6.2"
"139.162.23.69","443","200","nginx/1.6.2","1.6.2"
"62.131.118.165","80","200","nginx","unknown"
"62.131.118.165","443","200","nginx","unknown"
"83.149.106.143","80","200","nginx","unknown"
"83.149.106.143","443","200","nginx","unknown"
"185.156.161.140","80","403","nginx","unknown"
"185.156.161.140","443","200","nginx","unknown"
"86.87.119.171","80","200","nginx","unknown"
"86.87.119.171","443","200","nginx","unknown"
"88.208.46.220","80","403","nginx","unknown"
"88.208.46.220","443","403","nginx","unknown"
"185.95.27.189","80","200","nginx","unknown"
"185.95.27.189","443","200","nginx","unknown"
"212.43.148.31","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"212.43.148.31","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"195.22.157.120","80","200","nginx","unknown"
"188.72.239.171","80","403","nginx","unknown"
"188.72.239.171","443","403","nginx","unknown"
"213.166.71.94","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"213.166.71.94","443","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.17.164","80","200","nginx/1.29.3","1.29.3"
"87.210.215.158","80","200","nginx","unknown"
"87.210.215.158","443","200","nginx","unknown"
"81.4.124.89","80","200","nginx/1.14.2","1.14.2"
"84.84.25.4","80","200","nginx","unknown"
"84.84.25.4","443","200","nginx","unknown"
"83.96.253.81","80","403","nginx","unknown"
"83.96.253.81","443","200","nginx","unknown"
"185.62.58.29","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"185.62.58.29","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"86.85.42.233","80","200","nginx","unknown"
"156.67.63.78","80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"156.67.63.78","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"86.95.121.118","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.62.56.115","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"185.62.56.115","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"185.66.251.68","80","200","nginx/1.4.6 (Ubuntu)","1.4.6"
"185.66.251.68","443","200","nginx/1.4.6 (Ubuntu)","1.4.6"
"185.150.1.74","80","200","nginx","unknown"
"185.150.1.74","443","200","nginx","unknown"
"95.168.167.222","80","200","nginx","unknown"
"95.168.167.222","443","200","nginx","unknown"
"45.143.251.56","80","403","nginx/1.22.0","1.22.0"
"45.143.251.56","443","403","nginx/1.22.0","1.22.0"
"45.143.251.190","80","403","nginx/1.26.2","1.26.2"
"45.143.251.190","443","403","nginx/1.26.2","1.26.2"
"81.207.81.210","80","403","nginx","unknown"
"81.207.81.210","443","403","nginx","unknown"
"185.228.82.95","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"5.182.209.117","80","400","nginx","unknown"
"5.182.209.117","443","200","nginx","unknown"
"37.97.144.54","80","200","nginx/1.14.1","1.14.1"
"37.97.144.54","443","200","nginx/1.14.1","1.14.1"
"185.173.22.146","80","204","nginx","unknown"
"185.173.22.146","443","204","nginx","unknown"
"45.143.251.167","80","403","nginx/1.22.0","1.22.0"
"45.143.251.167","443","403","nginx/1.22.0","1.22.0"
"83.149.93.78","80","403","nginx","unknown"
"83.149.93.78","443","403","nginx","unknown"
"139.162.100.157","80","200","nginx","unknown"
"139.162.100.157","443","200","nginx","unknown"
"31.192.114.255","80","200","nginx","unknown"
"31.192.114.255","443","200","nginx","unknown"
"178.162.170.167","80","500","nginx","unknown"
"178.162.170.167","443","500","nginx","unknown"
"45.140.142.206","80","200","nginx","unknown"
"45.140.142.206","443","200","nginx","unknown"
"185.78.96.102","80","444","nginx","unknown"
"185.78.96.102","443","444","nginx","unknown"
"149.210.134.81","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"149.210.134.81","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"89.188.15.23","80","200","nginx","unknown"
"89.188.15.23","443","200","nginx","unknown"
"136.144.236.163","80","200","nginx","unknown"
"136.144.236.163","443","200","nginx","unknown"
"37.16.74.67","80","200","nginx/1.29.7","1.29.7"
"37.16.74.67","443","200","nginx/1.29.7","1.29.7"
"185.150.25.56","80","200","nginx","unknown"
"185.150.25.56","443","200","nginx","unknown"
"83.96.160.204","80","200","nginx","unknown"
"83.96.160.204","443","200","nginx","unknown"
"195.242.21.42","80","200","nginx/1.27.4","1.27.4"
"139.162.41.95","80","200","nginx","unknown"
"188.72.232.88","80","404","nginx/1.18.0","1.18.0"
"188.72.232.88","443","404","nginx/1.18.0","1.18.0"
"82.72.148.169","80","200","nginx","unknown"
"185.68.182.229","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"185.68.182.229","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"139.162.135.136","80","200","nginx","unknown"
"139.162.135.136","443","200","nginx","unknown"
"45.151.158.37","80","404","nginx","unknown"
"45.151.158.37","443","200","nginx","unknown"
"37.251.180.197","80","200","nginx","unknown"
"37.251.180.197","443","200","nginx","unknown"
