ip,version,cve_id,base_score,base_severity,cvss_version
139.162.242.14,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
139.162.242.14,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
139.162.242.14,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
139.162.242.14,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.242.14,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.242.14,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
5.39.185.34,unknown,,,,
185.10.158.182,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
185.10.158.182,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
185.10.158.182,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
185.10.158.182,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
185.10.158.182,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
185.10.158.182,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.10.158.182,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
37.252.123.138,unknown,,,,
81.204.135.143,unknown,,,,
45.140.140.12,unknown,,,,
77.164.214.151,unknown,,,,
150.129.9.205,1.28.3,CVE-2026-49975,7.5,HIGH,3.1
62.212.95.39,unknown,,,,
80.114.32.57,unknown,,,,
139.162.208.250,unknown,,,,
84.22.120.32,unknown,,,,
82.73.86.138,unknown,,,,
141.224.245.150,unknown,,,,
149.210.243.215,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
149.210.243.215,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
149.210.243.215,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
136.144.185.148,1.20.1,CVE-2021-3618,7.4,HIGH,3.1
136.144.185.148,1.20.1,CVE-2022-41741,7.8,HIGH,3.1
136.144.185.148,1.20.1,CVE-2022-41742,7.1,HIGH,3.1
136.144.185.148,1.20.1,CVE-2023-44487,7.5,HIGH,3.1
136.144.185.148,1.20.1,CVE-2025-23419,5.3,MEDIUM,4.0
136.144.185.148,1.20.1,CVE-2026-49975,7.5,HIGH,3.1
62.221.197.40,unknown,,,,
185.231.16.61,1.26.3,CVE-2026-49975,7.5,HIGH,3.1
185.165.70.60,unknown,,,,
139.162.121.16,unknown,,,,
5.255.104.174,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
5.255.104.174,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
5.255.104.174,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
212.162.152.124,unknown,,,,
185.218.226.65,unknown,,,,
93.113.74.190,unknown,,,,
81.4.122.184,unknown,,,,
139.162.12.151,unknown,,,,
150.129.10.173,unknown,,,,
37.97.157.156,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
37.97.157.156,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
37.97.157.156,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
37.97.157.156,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
37.97.157.156,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
37.97.157.156,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
37.97.157.156,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
152.114.192.73,1.28.3,CVE-2026-49975,7.5,HIGH,3.1
37.97.220.22,1.28.3,CVE-2026-49975,7.5,HIGH,3.1
217.23.8.14,unknown,,,,
185.196.221.227,unknown,,,,
185.103.37.52,1.23.1,CVE-2022-41741,7.8,HIGH,3.1
185.103.37.52,1.23.1,CVE-2022-41742,7.1,HIGH,3.1
185.103.37.52,1.23.1,CVE-2023-44487,7.5,HIGH,3.1
185.103.37.52,1.23.1,CVE-2025-23419,5.3,MEDIUM,4.0
185.103.37.52,1.23.1,CVE-2026-49975,7.5,HIGH,3.1
185.173.20.81,unknown,,,,
212.32.245.138,unknown,,,,
185.109.217.184,unknown,,,,
84.107.0.69,unknown,,,,
31.44.4.130,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
31.44.4.130,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
31.44.4.130,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
185.105.223.15,unknown,,,,
89.99.30.179,unknown,,,,
85.10.138.6,1.26.2,CVE-2025-23419,5.3,MEDIUM,4.0
85.10.138.6,1.26.2,CVE-2026-49975,7.5,HIGH,3.1
31.184.99.253,unknown,,,,
83.96.253.123,unknown,,,,
85.10.151.82,unknown,,,,
136.144.169.14,unknown,,,,
185.95.25.243,unknown,,,,
5.61.251.35,unknown,,,,
103.251.164.31,unknown,,,,
139.162.182.143,1.10.3,CVE-2017-7529,7.5,HIGH,3.1
139.162.182.143,1.10.3,CVE-2018-16843,7.5,HIGH,3.1
139.162.182.143,1.10.3,CVE-2018-16844,7.5,HIGH,3.1
139.162.182.143,1.10.3,CVE-2018-16845,6.1,MEDIUM,3.1
139.162.182.143,1.10.3,CVE-2019-9511,7.5,HIGH,3.1
139.162.182.143,1.10.3,CVE-2019-9513,7.5,HIGH,3.1
139.162.182.143,1.10.3,CVE-2019-9516,6.5,MEDIUM,3.1
139.162.182.143,1.10.3,CVE-2019-20372,5.3,MEDIUM,3.1
139.162.182.143,1.10.3,CVE-2021-23017,7.7,HIGH,3.1
139.162.182.143,1.10.3,CVE-2017-20005,9.8,CRITICAL,3.1
139.162.182.143,1.10.3,CVE-2021-3618,7.4,HIGH,3.1
139.162.182.143,1.10.3,CVE-2022-41741,7.8,HIGH,3.1
139.162.182.143,1.10.3,CVE-2022-41742,7.1,HIGH,3.1
139.162.182.143,1.10.3,CVE-2023-44487,7.5,HIGH,3.1
139.162.182.143,1.10.3,CVE-2026-49975,7.5,HIGH,3.1
62.129.149.163,unknown,,,,
87.251.33.147,unknown,,,,
185.107.44.31,unknown,,,,
178.170.166.20,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
178.170.166.20,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
178.170.166.20,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
178.170.166.20,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
178.170.166.20,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
178.170.166.20,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
178.170.166.20,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
213.227.144.47,unknown,,,,
139.162.71.44,unknown,,,,
81.172.196.81,unknown,,,,
46.255.95.10,unknown,,,,
139.162.184.53,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.184.53,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.184.53,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
213.227.135.44,1.28.1,CVE-2026-49975,7.5,HIGH,3.1
139.162.159.66,1.14.0,CVE-2018-16843,7.5,HIGH,3.1
139.162.159.66,1.14.0,CVE-2018-16844,7.5,HIGH,3.1
139.162.159.66,1.14.0,CVE-2018-16845,6.1,MEDIUM,3.1
139.162.159.66,1.14.0,CVE-2019-9511,7.5,HIGH,3.1
139.162.159.66,1.14.0,CVE-2019-9513,7.5,HIGH,3.1
139.162.159.66,1.14.0,CVE-2019-9516,6.5,MEDIUM,3.1
139.162.159.66,1.14.0,CVE-2019-20372,5.3,MEDIUM,3.1
139.162.159.66,1.14.0,CVE-2021-23017,7.7,HIGH,3.1
139.162.159.66,1.14.0,CVE-2021-3618,7.4,HIGH,3.1
139.162.159.66,1.14.0,CVE-2022-41741,7.8,HIGH,3.1
139.162.159.66,1.14.0,CVE-2022-41742,7.1,HIGH,3.1
139.162.159.66,1.14.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.159.66,1.14.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.159.66,1.14.0,CVE-2026-49975,7.5,HIGH,3.1
83.142.213.9,unknown,,,,
95.98.154.225,unknown,,,,
5.255.107.248,unknown,,,,
175.110.113.35,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
175.110.113.35,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
175.110.113.35,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
175.110.113.35,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
175.110.113.35,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
175.110.113.35,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
175.110.113.35,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
185.21.243.120,unknown,,,,
136.144.215.124,unknown,,,,
77.166.180.196,1.26.3,CVE-2026-49975,7.5,HIGH,3.1
87.212.104.101,unknown,,,,
170.23.128.175,unknown,,,,
149.210.146.40,unknown,,,,
139.162.218.98,unknown,,,,
188.91.212.141,unknown,,,,
145.131.201.124,unknown,,,,
87.210.222.94,unknown,,,,
139.162.42.61,unknown,,,,
89.98.72.92,unknown,,,,
45.138.26.58,unknown,,,,
87.195.73.26,unknown,,,,
84.26.26.151,unknown,,,,
92.63.161.6,unknown,,,,
83.247.40.240,unknown,,,,
51.163.163.136,unknown,,,,
130.161.253.223,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
130.161.253.223,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
130.161.253.223,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
130.161.253.223,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
130.161.253.223,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
130.161.253.223,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
130.161.253.223,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
185.107.90.52,unknown,,,,
91.198.166.246,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
91.198.166.246,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
91.198.166.246,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
91.198.166.246,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
91.198.166.246,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
91.198.166.246,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
91.198.166.246,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
5.255.92.12,unknown,,,,
185.89.174.68,unknown,,,,
195.191.151.249,unknown,,,,
147.12.17.224,unknown,,,,
194.180.206.251,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
194.180.206.251,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
194.180.206.251,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
81.171.6.152,unknown,,,,
45.131.180.82,unknown,,,,
194.76.186.135,unknown,,,,
89.149.202.176,unknown,,,,
139.162.201.250,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
139.162.201.250,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
139.162.201.250,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
139.162.201.250,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
139.162.201.250,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.201.250,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.201.250,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
109.202.104.93,unknown,,,,
185.222.22.125,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
185.222.22.125,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.222.22.125,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.163.155,unknown,,,,
139.162.41.120,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
139.162.41.120,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
139.162.41.120,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
139.162.41.120,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
139.162.41.120,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.41.120,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.41.120,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
37.252.122.192,unknown,,,,
185.36.134.124,1.30.2,,,,
188.137.179.107,unknown,,,,
45.128.220.105,unknown,,,,
130.37.53.53,unknown,,,,
86.84.206.27,unknown,,,,
139.162.237.43,unknown,,,,
85.10.155.185,unknown,,,,
185.144.224.158,unknown,,,,
139.162.41.58,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.41.58,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.41.58,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
62.250.37.4,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
62.250.37.4,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
62.250.37.4,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.187.135,unknown,,,,
185.119.91.44,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
185.119.91.44,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
185.119.91.44,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
185.119.91.44,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
185.119.91.44,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
185.119.91.44,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.119.91.44,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
213.197.28.135,unknown,,,,
45.128.220.25,unknown,,,,
84.25.158.97,unknown,,,,
93.190.143.60,unknown,,,,
178.251.24.44,unknown,,,,
194.242.45.28,1.28.0,CVE-2026-49975,7.5,HIGH,3.1
185.95.27.148,unknown,,,,
178.224.97.213,unknown,,,,
37.48.118.16,1.12.2,CVE-2018-16843,7.5,HIGH,3.1
37.48.118.16,1.12.2,CVE-2018-16844,7.5,HIGH,3.1
37.48.118.16,1.12.2,CVE-2018-16845,6.1,MEDIUM,3.1
37.48.118.16,1.12.2,CVE-2019-9511,7.5,HIGH,3.1
37.48.118.16,1.12.2,CVE-2019-9513,7.5,HIGH,3.1
37.48.118.16,1.12.2,CVE-2019-9516,6.5,MEDIUM,3.1
37.48.118.16,1.12.2,CVE-2019-20372,5.3,MEDIUM,3.1
37.48.118.16,1.12.2,CVE-2021-23017,7.7,HIGH,3.1
37.48.118.16,1.12.2,CVE-2017-20005,9.8,CRITICAL,3.1
37.48.118.16,1.12.2,CVE-2021-3618,7.4,HIGH,3.1
37.48.118.16,1.12.2,CVE-2022-41741,7.8,HIGH,3.1
37.48.118.16,1.12.2,CVE-2022-41742,7.1,HIGH,3.1
37.48.118.16,1.12.2,CVE-2023-44487,7.5,HIGH,3.1
37.48.118.16,1.12.2,CVE-2025-23419,5.3,MEDIUM,4.0
37.48.118.16,1.12.2,CVE-2026-49975,7.5,HIGH,3.1
185.66.250.55,unknown,,,,
93.119.5.113,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
93.119.5.113,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
93.119.5.113,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
93.119.5.113,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
93.119.5.113,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
93.119.5.113,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
93.119.5.113,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
188.137.232.209,1.28.3,CVE-2026-49975,7.5,HIGH,3.1
88.208.34.71,unknown,,,,
31.25.98.242,unknown,,,,
195.26.231.89,unknown,,,,
86.85.153.174,unknown,,,,
136.144.201.158,unknown,,,,
82.217.131.120,unknown,,,,
139.162.244.195,1.16.1,CVE-2019-20372,5.3,MEDIUM,3.1
139.162.244.195,1.16.1,CVE-2021-23017,7.7,HIGH,3.1
139.162.244.195,1.16.1,CVE-2021-3618,7.4,HIGH,3.1
139.162.244.195,1.16.1,CVE-2022-41741,7.8,HIGH,3.1
139.162.244.195,1.16.1,CVE-2022-41742,7.1,HIGH,3.1
139.162.244.195,1.16.1,CVE-2023-44487,7.5,HIGH,3.1
139.162.244.195,1.16.1,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.244.195,1.16.1,CVE-2026-49975,7.5,HIGH,3.1
185.173.20.147,unknown,,,,
95.211.149.247,unknown,,,,
93.119.1.131,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
93.119.1.131,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
93.119.1.131,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
93.119.1.131,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
93.119.1.131,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
93.119.1.131,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
93.119.1.131,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
87.215.221.162,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
87.215.221.162,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
87.215.221.162,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
145.118.47.81,unknown,,,,
185.65.214.105,unknown,,,,
213.10.130.104,unknown,,,,
193.176.186.218,unknown,,,,
80.89.237.86,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
80.89.237.86,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
80.89.237.86,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
80.89.237.86,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
80.89.237.86,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
80.89.237.86,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
80.89.237.86,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
171.33.132.19,unknown,,,,
185.231.220.211,unknown,,,,
95.100.36.179,unknown,,,,
185.130.227.53,1.14.1,CVE-2018-16845,6.1,MEDIUM,3.1
185.130.227.53,1.14.1,CVE-2019-9511,7.5,HIGH,3.1
185.130.227.53,1.14.1,CVE-2019-9513,7.5,HIGH,3.1
185.130.227.53,1.14.1,CVE-2019-9516,6.5,MEDIUM,3.1
185.130.227.53,1.14.1,CVE-2019-20372,5.3,MEDIUM,3.1
185.130.227.53,1.14.1,CVE-2021-23017,7.7,HIGH,3.1
185.130.227.53,1.14.1,CVE-2021-3618,7.4,HIGH,3.1
185.130.227.53,1.14.1,CVE-2022-41741,7.8,HIGH,3.1
185.130.227.53,1.14.1,CVE-2022-41742,7.1,HIGH,3.1
185.130.227.53,1.14.1,CVE-2023-44487,7.5,HIGH,3.1
185.130.227.53,1.14.1,CVE-2025-23419,5.3,MEDIUM,4.0
185.130.227.53,1.14.1,CVE-2026-49975,7.5,HIGH,3.1
77.173.79.92,unknown,,,,
136.144.201.126,unknown,,,,
88.208.6.165,unknown,,,,
86.87.196.139,unknown,,,,
147.12.16.126,unknown,,,,
136.144.250.20,unknown,,,,
62.238.235.123,unknown,,,,
212.178.106.17,unknown,,,,
139.162.48.168,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
139.162.48.168,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
139.162.48.168,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
139.162.48.168,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
139.162.48.168,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.48.168,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.48.168,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
103.251.165.114,1.31.1,,,,
83.85.251.160,unknown,,,,
85.10.132.186,unknown,,,,
85.223.88.74,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
85.223.88.74,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
85.223.88.74,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.89.138,unknown,,,,
194.164.234.67,unknown,,,,
5.104.120.16,unknown,,,,
45.150.128.10,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
45.150.128.10,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
45.150.128.10,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
213.196.27.180,unknown,,,,
139.162.37.220,1.20.1,CVE-2021-3618,7.4,HIGH,3.1
139.162.37.220,1.20.1,CVE-2022-41741,7.8,HIGH,3.1
139.162.37.220,1.20.1,CVE-2022-41742,7.1,HIGH,3.1
139.162.37.220,1.20.1,CVE-2023-44487,7.5,HIGH,3.1
139.162.37.220,1.20.1,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.37.220,1.20.1,CVE-2026-49975,7.5,HIGH,3.1
86.88.44.183,unknown,,,,
86.87.113.202,unknown,,,,
83.174.142.71,unknown,,,,
84.28.30.253,unknown,,,,
31.201.125.76,unknown,,,,
139.162.124.37,1.16.1,CVE-2019-20372,5.3,MEDIUM,3.1
139.162.124.37,1.16.1,CVE-2021-23017,7.7,HIGH,3.1
139.162.124.37,1.16.1,CVE-2021-3618,7.4,HIGH,3.1
139.162.124.37,1.16.1,CVE-2022-41741,7.8,HIGH,3.1
139.162.124.37,1.16.1,CVE-2022-41742,7.1,HIGH,3.1
139.162.124.37,1.16.1,CVE-2023-44487,7.5,HIGH,3.1
139.162.124.37,1.16.1,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.124.37,1.16.1,CVE-2026-49975,7.5,HIGH,3.1
86.85.145.81,unknown,,,,
2.17.133.249,unknown,,,,
146.0.74.151,unknown,,,,
31.187.170.135,unknown,,,,
84.26.30.241,unknown,,,,
143.179.91.74,unknown,,,,
139.162.144.13,unknown,,,,
212.108.83.108,1.29.1,CVE-2026-49975,7.5,HIGH,3.1
80.112.36.120,unknown,,,,
5.255.101.65,1.14.2,CVE-2018-16845,6.1,MEDIUM,3.1
5.255.101.65,1.14.2,CVE-2019-9511,7.5,HIGH,3.1
5.255.101.65,1.14.2,CVE-2019-9513,7.5,HIGH,3.1
5.255.101.65,1.14.2,CVE-2019-9516,6.5,MEDIUM,3.1
5.255.101.65,1.14.2,CVE-2019-20372,5.3,MEDIUM,3.1
5.255.101.65,1.14.2,CVE-2021-23017,7.7,HIGH,3.1
5.255.101.65,1.14.2,CVE-2021-3618,7.4,HIGH,3.1
5.255.101.65,1.14.2,CVE-2022-41741,7.8,HIGH,3.1
5.255.101.65,1.14.2,CVE-2022-41742,7.1,HIGH,3.1
5.255.101.65,1.14.2,CVE-2023-44487,7.5,HIGH,3.1
5.255.101.65,1.14.2,CVE-2025-23419,5.3,MEDIUM,4.0
5.255.101.65,1.14.2,CVE-2026-49975,7.5,HIGH,3.1
217.22.26.187,unknown,,,,
37.252.127.121,1.6.2,CVE-2016-0742,7.5,HIGH,3.1
37.252.127.121,1.6.2,CVE-2016-0746,9.8,CRITICAL,3.1
37.252.127.121,1.6.2,CVE-2016-0747,5.3,MEDIUM,3.1
37.252.127.121,1.6.2,CVE-2016-4450,7.5,HIGH,3.1
37.252.127.121,1.6.2,CVE-2016-1247,7.8,HIGH,3.1
37.252.127.121,1.6.2,CVE-2017-7529,7.5,HIGH,3.1
37.252.127.121,1.6.2,CVE-2018-16845,6.1,MEDIUM,3.1
37.252.127.121,1.6.2,CVE-2019-20372,5.3,MEDIUM,3.1
37.252.127.121,1.6.2,CVE-2021-23017,7.7,HIGH,3.1
37.252.127.121,1.6.2,CVE-2017-20005,9.8,CRITICAL,3.1
37.252.127.121,1.6.2,CVE-2021-3618,7.4,HIGH,3.1
37.252.127.121,1.6.2,CVE-2022-41741,7.8,HIGH,3.1
37.252.127.121,1.6.2,CVE-2022-41742,7.1,HIGH,3.1
37.252.127.121,1.6.2,CVE-2026-49975,7.5,HIGH,3.1
185.244.36.113,unknown,,,,
185.33.116.86,unknown,,,,
185.95.13.132,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
185.95.13.132,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.95.13.132,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
188.137.249.60,unknown,,,,
77.170.223.65,unknown,,,,
89.149.207.200,unknown,,,,
213.108.108.182,unknown,,,,
136.144.250.136,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
136.144.250.136,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
136.144.250.136,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
46.129.22.66,unknown,,,,
149.210.206.2,unknown,,,,
31.151.159.247,unknown,,,,
45.88.104.51,unknown,,,,
141.101.249.63,1.14.2,CVE-2018-16845,6.1,MEDIUM,3.1
141.101.249.63,1.14.2,CVE-2019-9511,7.5,HIGH,3.1
141.101.249.63,1.14.2,CVE-2019-9513,7.5,HIGH,3.1
141.101.249.63,1.14.2,CVE-2019-9516,6.5,MEDIUM,3.1
141.101.249.63,1.14.2,CVE-2019-20372,5.3,MEDIUM,3.1
141.101.249.63,1.14.2,CVE-2021-23017,7.7,HIGH,3.1
141.101.249.63,1.14.2,CVE-2021-3618,7.4,HIGH,3.1
141.101.249.63,1.14.2,CVE-2022-41741,7.8,HIGH,3.1
141.101.249.63,1.14.2,CVE-2022-41742,7.1,HIGH,3.1
141.101.249.63,1.14.2,CVE-2023-44487,7.5,HIGH,3.1
141.101.249.63,1.14.2,CVE-2025-23419,5.3,MEDIUM,4.0
141.101.249.63,1.14.2,CVE-2026-49975,7.5,HIGH,3.1
178.84.88.135,unknown,,,,
185.229.251.94,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
185.229.251.94,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.229.251.94,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
95.99.190.187,unknown,,,,
141.101.249.75,1.14.2,CVE-2018-16845,6.1,MEDIUM,3.1
141.101.249.75,1.14.2,CVE-2019-9511,7.5,HIGH,3.1
141.101.249.75,1.14.2,CVE-2019-9513,7.5,HIGH,3.1
141.101.249.75,1.14.2,CVE-2019-9516,6.5,MEDIUM,3.1
141.101.249.75,1.14.2,CVE-2019-20372,5.3,MEDIUM,3.1
141.101.249.75,1.14.2,CVE-2021-23017,7.7,HIGH,3.1
141.101.249.75,1.14.2,CVE-2021-3618,7.4,HIGH,3.1
141.101.249.75,1.14.2,CVE-2022-41741,7.8,HIGH,3.1
141.101.249.75,1.14.2,CVE-2022-41742,7.1,HIGH,3.1
141.101.249.75,1.14.2,CVE-2023-44487,7.5,HIGH,3.1
141.101.249.75,1.14.2,CVE-2025-23419,5.3,MEDIUM,4.0
141.101.249.75,1.14.2,CVE-2026-49975,7.5,HIGH,3.1
37.97.135.103,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
37.97.135.103,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
37.97.135.103,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
109.107.157.128,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
109.107.157.128,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
109.107.157.128,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
109.107.157.128,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
109.107.157.128,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
109.107.157.128,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
109.107.157.128,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
66.151.32.171,1.31.1,,,,
37.97.150.51,unknown,,,,
77.162.142.182,1.15.9,CVE-2019-9511,7.5,HIGH,3.1
77.162.142.182,1.15.9,CVE-2019-9513,7.5,HIGH,3.1
77.162.142.182,1.15.9,CVE-2019-9516,6.5,MEDIUM,3.1
77.162.142.182,1.15.9,CVE-2019-20372,5.3,MEDIUM,3.1
77.162.142.182,1.15.9,CVE-2021-23017,7.7,HIGH,3.1
77.162.142.182,1.15.9,CVE-2021-3618,7.4,HIGH,3.1
77.162.142.182,1.15.9,CVE-2022-41741,7.8,HIGH,3.1
77.162.142.182,1.15.9,CVE-2022-41742,7.1,HIGH,3.1
77.162.142.182,1.15.9,CVE-2023-44487,7.5,HIGH,3.1
77.162.142.182,1.15.9,CVE-2025-23419,5.3,MEDIUM,4.0
