ip,software,version,eol_status
45.135.99.202,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
139.162.72.35,Apache/2.4.62 (CentOS Stream) OpenSSL/3.5.1,3.5.1,False
45.135.97.209,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
89.31.216.151,Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30,3.1.3,2025-03-14
46.161.210.180,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
45.141.62.19,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
139.162.180.175,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,1.0.2k,2019-12-31
95.168.170.6,Apache/2.4.62 (AlmaLinux) OpenSSL/3.5.1,3.5.1,False
193.110.4.129,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
46.161.220.67,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
45.141.16.114,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
93.190.138.48,Apache/2.4.37 (centos) OpenSSL/1.1.1k,1.1.1k,2023-09-11
45.157.203.138,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
131.180.121.156,Apache/2.4.37 (Red Hat Enterprise Linux) OpenSSL/1.1.1k,1.1.1k,2023-09-11
213.233.244.175,Apache/2.4.62 (AlmaLinux) OpenSSL/3.5.5,3.5.5,False
46.161.211.255,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
37.97.184.132,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,3.5.1,False
82.192.72.90,Apache/2.4.62 (AlmaLinux) OpenSSL/3.2.2,3.2.2,2025-11-23
81.172.133.124,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.4.16,1.0.1e,2016-12-31
45.144.244.29,Apache/2.4.53 (AlmaLinux) OpenSSL/3.0.7,3.0.7,False
45.152.9.171,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
145.58.73.113,Apache/2.4.67 (Unix) OpenSSL/3.5.6,3.5.6,False
145.131.214.146,Apache/2.4.54 (Unix) OpenSSL/1.1.1q,1.1.1q,2023-09-11
185.188.74.174,Apache/2.4.52 (Unix) OpenSSL/3.2.2 PHP/7.3.33,3.2.2,2025-11-23
91.244.205.152,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
81.171.19.36,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,1.0.2k,2019-12-31
46.161.211.233,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
46.235.40.77,Apache/2.4.62 (AlmaLinux) OpenSSL/3.5.5 mod_fcgid/2.3.9,3.5.5,False
91.244.206.238,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
185.222.32.134,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
46.161.221.10,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
144.178.75.15,Apache/2.4.16 (Win64) OpenSSL/1.0.2k PHP/7.1.11,1.0.2k,2019-12-31
45.136.65.96,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
37.148.134.147,Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.0.30,3.1.3,2025-03-14
185.188.72.0,Apache/2.4.52 (Unix) OpenSSL/3.2.2 PHP/7.3.33,3.2.2,2025-11-23
37.148.135.80,Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.2.12,3.1.3,2025-03-14
139.162.159.97,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips mod_fcgid/2.3.9 PHP/7.4.24,1.0.2k,2019-12-31
45.141.206.43,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
139.162.166.192,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.2.12,1.0.2k,2019-12-31
45.144.225.124,Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.2.12,3.1.3,2025-03-14
185.188.73.246,Apache/2.4.52 (Unix) OpenSSL/3.2.2 PHP/7.3.33,3.2.2,2025-11-23
178.162.147.3,Apache/2.2.9 (Debian) PHP/5.2.0-8+etch16 mod_ssl/2.2.9 OpenSSL/0.9.8g,0.9.8g,2015-12-31
91.132.240.85,Apache/2.4.62 (AlmaLinux) OpenSSL/3.2.2,3.2.2,2025-11-23
139.162.219.231,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,1.0.2k,2019-12-31
103.214.4.93,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.16,1.0.2k,2019-12-31
46.161.222.156,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
81.171.3.202,Apache/2.4.62 (AlmaLinux) OpenSSL/3.5.5,3.5.5,False
185.222.32.61,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
77.171.42.154,Apache/2.4.66 (Unix) OpenSSL/3.6.1 PHP/8.5.4,3.6.1,False
45.138.18.72,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips mod_auth_gssapi/1.5.1 mod_fcgid/2.3.9 PHP/5.4.16 mod_wsgi/3.4 Python/2.7.5,1.0.2k,2019-12-31
139.162.162.79,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.4.26,1.0.2k,2019-12-31
193.162.138.129,Apache/2.4.46 (Unix) OpenSSL/1.1.1 PHP/7.3.22,1.1.1,2023-09-11
89.149.202.120,Apache/2.4.37 (CloudLinux) OpenSSL/1.1.1k,1.1.1k,2023-09-11
185.222.34.106,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
31.186.169.14,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,3.5.1,False
86.89.144.3,Apache/2.4.57 (Fedora Linux) OpenSSL/3.0.8,3.0.8,False
139.162.53.196,Apache/2.4.41 (IUS) OpenSSL/1.0.2k-fips,1.0.2k,2019-12-31
79.99.131.56,Apache/2.4.37 (centos) OpenSSL/1.1.1c,1.1.1c,2023-09-11
139.162.176.37,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.3.23,1.0.2k,2019-12-31
45.149.89.49,Apache/2.4.58 (Unix) OpenSSL/3.0.19 PHP/8.2.8,3.0.19,False
213.174.133.120,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips PHP/7.3.13,1.0.1e,2016-12-31
45.149.89.223,Apache/2.4.58 (Unix) OpenSSL/3.0.19 PHP/8.2.8,3.0.19,False
175.110.115.173,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips mod_perl/2.0.10 Perl/v5.16.3,1.0.2k,2019-12-31
213.125.31.90,Apache/2.4.41 (Unix) OpenSSL/1.1.1 mod_fastcgi/mod_fastcgi-SNAP-0910052141,1.1.1,2023-09-11
45.141.207.53,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
193.32.168.242,Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.2.12,3.1.3,2025-03-14
45.157.203.107,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
213.34.33.240,Apache/2.4.62 (FreeBSD) OpenSSL/3.0.15 PHP/8.4.2,3.0.15,False
46.166.182.84,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.16,1.0.2k,2019-12-31
37.230.99.186,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,1.0.2k,2019-12-31
178.18.23.222,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.3.33,1.0.2k,2019-12-31
194.76.134.10,Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.2.12,3.1.3,2025-03-14
45.140.9.234,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
185.51.192.182,Apache/2.4.63 (Rocky Linux) OpenSSL/3.2.2,3.2.2,2025-11-23
45.149.90.35,Apache/2.4.58 (Unix) OpenSSL/3.0.19 PHP/8.2.8,3.0.19,False
46.235.40.128,Apache/2.4.62 (AlmaLinux) OpenSSL/3.5.5 mod_fcgid/2.3.9,3.5.5,False
45.152.8.222,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
95.211.228.1,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.2.34,1.0.2k,2019-12-31
45.135.99.85,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
83.98.144.21,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,1.0.2k,2019-12-31
139.162.6.95,Apache/2.4.62 (AlmaLinux) OpenSSL/3.5.1 mod_fcgid/2.3.9,3.5.1,False
45.135.96.116,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
193.41.178.48,Apache/2.4.37 (Red Hat Enterprise Linux) OpenSSL/1.1.1k,1.1.1k,2023-09-11
37.97.227.81,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.1.33,1.0.2k,2019-12-31
94.228.132.59,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,3.5.1,False
81.171.6.20,Apache/2.4.67 (Win64) OpenSSL/3.6.2 mod_log_rotate/1.02,3.6.2,False
45.154.166.215,Apache/2.4.66 (Unix) OpenSSL/3.5.5,3.5.5,False
175.110.113.101,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.16,1.0.2k,2019-12-31
85.17.26.41,Apache/2.4.62 (Rocky Linux) OpenSSL/3.2.2 mod_fcgid/2.3.9 PHP/7.4.33,3.2.2,2025-11-23
109.232.41.33,Apache/2.4.41 (Win64) OpenSSL/1.1.1c PHP/7.4.2,1.1.1c,2023-09-11
81.29.209.248,Apache/2.4.57 (Red Hat Enterprise Linux) OpenSSL/3.0.7,3.0.7,False
139.162.87.88,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.4.29,1.0.2k,2019-12-31
136.144.204.177,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,1.0.2k,2019-12-31
139.162.200.148,Apache/2.4.62 (CentOS Stream) OpenSSL/3.5.5,3.5.5,False
141.98.16.27,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.16,1.0.2k,2019-12-31
136.144.135.23,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,1.0.2k,2019-12-31
185.119.90.21,Apache/2.4.37 (rocky) OpenSSL/1.1.1k,1.1.1k,2023-09-11
31.149.180.188,Apache/2.4.66 (Win64) OpenSSL/3.6.0,3.6.0,False
185.222.35.179,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
185.150.26.182,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.5,3.5.5,False
185.188.74.215,Apache/2.4.52 (Unix) OpenSSL/3.2.2 PHP/7.3.33,3.2.2,2025-11-23
185.222.34.205,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
139.162.102.16,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,3.5.1,False
45.141.19.69,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
95.128.5.176,Apache/2.4.48 (FreeBSD) PHP/7.4.21 OpenSSL/1.1.1k-freebsd,1.1.1k,2023-09-11
45.140.8.147,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
5.255.120.15,Apache/2.4.62 (AlmaLinux) OpenSSL/3.5.1,3.5.1,False
62.40.106.150,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,1.0.2k,2019-12-31
45.139.164.237,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips,1.0.2k,2019-12-31
188.212.158.35,Apache/2.4.39 (Win64) OpenSSL/1.1.1b PHP/7.3.5,1.1.1b,2023-09-11
194.151.178.178,Apache/2.4.37 (Oracle Linux Server) OpenSSL/1.1.1k,1.1.1k,2023-09-11
193.110.5.218,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
109.236.87.87,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips mod_fcgid/2.3.9 PHP/7.0.31,1.0.2k,2019-12-31
185.222.35.101,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
81.29.192.141,Apache/2.4.10 (Unix) OpenSSL/0.9.8x mod_jk/1.2.40,0.9.8x,2015-12-31
193.110.5.87,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
139.162.246.170,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.4.33,1.0.2k,2019-12-31
194.171.144.118,Apache/2.4.37 (Red Hat Enterprise Linux) OpenSSL/1.1.1k,1.1.1k,2023-09-11
31.134.204.218,Apache/2.4.67 (Win64) OpenSSL/3.6.2,3.6.2,False
85.17.118.9,Apache/2.4.63 (AlmaLinux) OpenSSL/3.5.1,3.5.1,False
185.188.73.2,Apache/2.4.52 (Unix) OpenSSL/3.2.2 PHP/7.3.33,3.2.2,2025-11-23
94.102.49.192,Apache/2.4.57 (AlmaLinux) OpenSSL/3.0.7,3.0.7,False
188.91.38.136,Apache/2.4.66 (Unix) OpenSSL/3.6.2,3.6.2,False
46.161.221.27,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
45.136.65.13,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
45.149.90.18,Apache/2.4.58 (Unix) OpenSSL/3.0.19 PHP/8.2.8,3.0.19,False
109.236.88.178,Apache/2.4.58 (Unix) OpenSSL/1.0.2k-fips PHP/5.5.15,1.0.2k,2019-12-31
45.149.250.243,Apache/2.4.58 (codeit) OpenSSL/3.0.13+quic mod_fcgid/2.3.9,3.0.13,False
2.59.169.235,Apache/2.4.62 (CentOS Stream) OpenSSL/3.5.1,3.5.1,False
139.162.170.39,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.4.26,1.0.2k,2019-12-31
94.142.240.12,Apache/2.4.63 (AlmaLinux) OpenSSL/3.5.5,3.5.5,False
185.188.74.229,Apache/2.4.52 (Unix) OpenSSL/3.2.2 PHP/7.3.33,3.2.2,2025-11-23
195.191.112.20,Apache/2.4.62 (AlmaLinux) OpenSSL/3.5.5 PHP/8.4.21,3.5.5,False
95.211.122.11,Apache/2.4.58 (Win64) OpenSSL/3.1.3 PHP/8.2.12,3.1.3,2025-03-14
185.224.129.214,Apache/2.4.65 (Unix) OpenSSL/1.1.1k,1.1.1k,2023-09-11
188.91.6.203,Apache/2.4.63 (Unix) OpenSSL/3.6.0,3.6.0,False
37.97.208.163,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.16,1.0.2k,2019-12-31
46.235.40.119,Apache/2.4.62 (AlmaLinux) OpenSSL/3.5.5 mod_fcgid/2.3.9,3.5.5,False
87.237.188.120,Apache/2.4.62 (AlmaLinux) OpenSSL/3.5.1,3.5.1,False
77.62.161.110,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.2s mod_auth_tkt/2.1.0 mod_fcgid/2.3.9,1.0.2s,2019-12-31
45.140.9.41,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
139.162.109.237,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.4.33,1.0.2k,2019-12-31
131.174.70.148,Apache/2.4.37 (Red Hat Enterprise Linux) OpenSSL/1.1.1k,1.1.1k,2023-09-11
45.149.249.29,Apache/2.4.58 (codeit) OpenSSL/3.0.13+quic mod_fcgid/2.3.9,3.0.13,False
45.136.64.199,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
136.144.204.135,Apache/2.4.46 (FreeBSD) OpenSSL/1.0.2u-freebsd,1.0.2u,2019-12-31
195.240.219.161,Apache/2.4.33 (Win64) OpenSSL/1.1.0g PHP/7.2.4,1.1.0g,2019-09-11
45.149.90.246,Apache/2.4.58 (Unix) OpenSSL/3.0.19 PHP/8.2.8,3.0.19,False
185.222.35.137,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
185.222.33.203,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
193.162.138.64,Apache/2.4.46 (Unix) OpenSSL/1.1.1 PHP/7.3.22,1.1.1,2023-09-11
185.222.35.48,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
45.141.63.86,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
185.232.251.11,Apache/2.4.37 (centos) OpenSSL/1.1.1g,1.1.1g,2023-09-11
213.163.72.23,Apache/2.4.67 (FreeBSD) OpenSSL/3.5.4,3.5.4,False
45.141.206.21,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
45.135.96.127,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
185.22.190.135,Apache/2.4.62 (Red Hat Enterprise Linux) OpenSSL/3.2.2,3.2.2,2025-11-23
45.144.165.183,Apache/2.4.62 (Win64) OpenSSL/3.0.15 PHP/8.3.16,3.0.15,False
85.17.142.1,Apache/2.4.62 (AlmaLinux) OpenSSL/3.2.2,3.2.2,2025-11-23
77.163.13.210,Apache/2.4.20 (Unix) OpenSSL/1.0.2d,1.0.2d,2019-12-31
175.110.112.8,Apache/2.4.53 (AlmaLinux) OpenSSL/3.0.7,3.0.7,False
193.162.138.94,Apache/2.4.46 (Unix) OpenSSL/1.1.1 PHP/7.3.22,1.1.1,2023-09-11
45.152.9.66,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
131.174.75.70,Apache/2.4.37 (Red Hat Enterprise Linux) OpenSSL/1.1.1k,1.1.1k,2023-09-11
37.97.220.250,Apache/2.4.65 (Unix) OpenSSL/1.1.1k,1.1.1k,2023-09-11
185.177.124.7,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/8.3.8,1.0.2k,2019-12-31
45.135.98.243,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
185.188.72.207,Apache/2.4.52 (Unix) OpenSSL/3.2.2 PHP/7.3.33,3.2.2,2025-11-23
45.141.63.2,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
45.136.67.192,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
89.31.57.135,Apache/2.4.62 (AlmaLinux) OpenSSL/3.5.1,3.5.1,False
145.220.52.67,Apache/2.4.67 (Fedora Linux) OpenSSL/3.5.5,3.5.5,False
192.87.106.241,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,3.5.1,False
45.144.196.194,Apache/2.4.37 (AlmaLinux) OpenSSL/1.1.1k,1.1.1k,2023-09-11
90.145.156.239,Apache/2.4.37 (Red Hat Enterprise Linux) OpenSSL/1.1.1k,1.1.1k,2023-09-11
185.222.34.34,Apache/2.4.58 (Unix) OpenSSL/1.1.1n PHP/8.2.8,1.1.1n,2023-09-11
176.57.69.132,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips mod_fcgid/2.3.9 PHP/5.4.16,1.0.2k,2019-12-31
45.66.9.221,Apache/2.4.6 (CentOS) mpm-itk/2.4.7-04 OpenSSL/1.0.2k-fips mod_fcgid/2.3.9 PHP/5.4.16,1.0.2k,2019-12-31
45.141.63.200,Apache/2.4.58 (Unix) OpenSSL/1.1.1w PHP/8.2.8,1.1.1w,2023-09-11
